ensembl_gene_id	external_gene_name	chromosome_name	start_position	end_position	gene_biotype	entrezgene_id
ENSG00000147160	AWAT2	X	70040542	70049938	protein_coding	158835
ENSG00000147168	IL2RG	X	71107404	71112108	protein_coding	3561
ENSG00000147183	CPXCR1	X	88747225	88754785	protein_coding	53336
ENSG00000147223	RIPPLY1	X	106900063	106903341	protein_coding	92129
ENSG00000147262	GPR119	X	130379449	130385674	protein_coding	139760
ENSG00000147381	MAGEA4	X	151912495	151925171	protein_coding	4103
ENSG00000147535	PLPP5	8	38263130	38269243	protein_coding	84513
ENSG00000147571	CRH	8	66176376	66178464	protein_coding	1392
ENSG00000147576	ADHFE1	8	66432492	66468907	protein_coding	137872
ENSG00000147613	PSKH2	8	86047109	86088621	protein_coding	85481
ENSG00000147697	GSDMC	8	129748196	129786624	protein_coding	56169
ENSG00000147869	CER1	9	14719724	14722733	protein_coding	9350
ENSG00000147885	IFNA16	9	21216373	21217311	protein_coding	3449
ENSG00000147896	IFNK	9	27524290	27526498	protein_coding	56832
ENSG00000148136	OR13C4	9	104526253	104527209	protein_coding	138804
ENSG00000148156	ACTL7B	9	108854588	108855986	protein_coding	10880
ENSG00000148215	OR5C1	9	122788933	122789895	protein_coding	392391
ENSG00000148288	GBGT1	9	133152948	133163933	protein_coding	26301
ENSG00000148346	LCN2	9	128149071	128153453	protein_coding	3934
ENSG00000148386	LCN9	9	135663309	135666961	protein_coding	392399
ENSG00000148444	COMMD3	10	22316386	22320306	protein_coding	23412
ENSG00000148602	LRIT1	10	84231520	84241546	protein_coding	26103
ENSG00000148604	RGR	10	84230666	84259960	protein_coding	5995
ENSG00000148965	SAA4	11	18231355	18236802	protein_coding	6291
ENSG00000149043	SYT8	11	1828307	1837521	protein_coding	90019
ENSG00000149050	ZNF214	11	6997085	7020346	protein_coding	7761
ENSG00000149133	OR5F1	11	55993681	55994625	protein_coding	338674
ENSG00000149289	ZC3H12C	11	110093392	110171841	protein_coding	85463
ENSG00000149300	C11orf52	11	111918032	111926871	protein_coding	91894
ENSG00000149357	LAMTOR1	11	72085895	72103297	protein_coding	55004
ENSG00000149485	FADS1	11	61799627	61829318	protein_coding	3992
ENSG00000149507	OOSP2	11	60040409	60048044	protein_coding	219990
ENSG00000149534	MS4A2	11	60088261	60098467	protein_coding	2206
ENSG00000149547	EI24	11	125569280	125584684	protein_coding	9538
ENSG00000149600	COMMD7	20	32702699	32743467	protein_coding	149951
ENSG00000149609	C20orf144	20	33662327	33665619	protein_coding	128864
ENSG00000149633	KIAA1755	20	38210503	38260772	protein_coding	85449
ENSG00000149735	GPHA2	11	64934471	64935893	protein_coding	170589
ENSG00000149742	SLC22A9	11	63369785	63410294	protein_coding	114571
ENSG00000149792	MRPL49	11	65122183	65127371	protein_coding	740
ENSG00000149798	CDC42EP2	11	65314866	65322417	protein_coding	10435
ENSG00000149968	MMP3	11	102835801	102843609	protein_coding	4314
ENSG00000150244	TRIM48	11	55262155	55271114	protein_coding	79097
ENSG00000150261	OR8K1	11	56346039	56346998	protein_coding	390157
ENSG00000150269	OR5M9	11	56462469	56463401	protein_coding	390162
ENSG00000150337	FCGR1A	1	149782671	149791675	protein_coding	2209
ENSG00000150594	ADRA2A	10	111077029	111080907	protein_coding	150
ENSG00000150628	SPATA4	4	176184579	176195585	protein_coding	132851
ENSG00000150782	IL18	11	112143253	112164096	protein_coding	3606
ENSG00000150783	TEX12	11	112167372	112172556	protein_coding	56158
ENSG00000151006	PRSS53	16	31083437	31089628	protein_coding	339105
ENSG00000151079	KCNA6	12	4809334	4813318	protein_coding	3742
ENSG00000151365	THRSP	11	78063861	78068351	protein_coding	7069
ENSG00000151366	NDUFC2	11	78068297	78079862	protein_coding	4718
ENSG00000151379	MSGN1	2	17816460	17817798	protein_coding	343930
ENSG00000151418	ATP6V1G3	1	198523222	198540945	protein_coding	127124
ENSG00000151615	POU4F2	4	146638893	146642474	protein_coding	5458
ENSG00000151967	SCHIP1	3	159839861	159897360	protein_coding	29970
ENSG00000152093	CFC1B	2	130521197	130528604	protein_coding	653275
ENSG00000152254	G6PC2	2	168901291	168910000	protein_coding	57818
ENSG00000152580	IGSF10	3	151425384	151461061	protein_coding	285313
ENSG00000152591	DSPP	4	87608529	87616873	protein_coding	1834
ENSG00000152684	PELO	5	52787916	52804044	protein_coding	53918
ENSG00000152910	CNTNAP4	16	76277278	76560757	protein_coding	85445
ENSG00000152954	NRSN1	6	24126186	24154900	protein_coding	140767
ENSG00000152969	JAKMIP1	4	6026199	6200591	protein_coding	152789
ENSG00000153230	OR14K1	1	247738615	247739559	protein_coding	343170
ENSG00000153266	FEZF2	3	62369681	62374324	protein_coding	55079
ENSG00000153303	FRMD1	6	168053095	168101511	protein_coding	79981
ENSG00000153446	C16orf89	16	5044122	5066110	protein_coding	146556
ENSG00000153485	LYSET	14	93184951	93188463	protein_coding	26175
ENSG00000153714	LURAP1L	9	12775020	12823060	protein_coding	286343
ENSG00000153779	TGIF2LX	X	89921908	89922883	protein_coding	90316
ENSG00000153902	LGI4	19	35124513	35142451	protein_coding	163175
ENSG00000154007	ASB17	1	75918873	75932404	protein_coding	127247
ENSG00000154114	TBCEL	11	121024072	121090776	protein_coding	219899
ENSG00000154133	ROBO4	11	124883691	124898500	protein_coding	54538
ENSG00000154143	PANX3	11	124611428	124620356	protein_coding	116337
ENSG00000154165	GPR15	3	98531978	98534681	protein_coding	2838
ENSG00000154438	ASZ1	7	117363222	117428123	protein_coding	136991
ENSG00000154478	GPR26	10	123666355	123697399	protein_coding	2849
ENSG00000154736	ADAMTS5	21	26917922	26967088	protein_coding	11096
ENSG00000154803	FLCN	17	17212212	17237188	protein_coding	201163
ENSG00000155495	MAGEC1	X	141903894	141909374	protein_coding	9947
ENSG00000155622	XAGE2	X	52369021	52375680	protein_coding	9502
ENSG00000155749	FLACC1	2	201288271	201357398	protein_coding	130540
ENSG00000155833	CYLC2	9	102995311	103018488	protein_coding	1539
ENSG00000155890	TRIM42	3	140678064	140701150	protein_coding	287015
ENSG00000155926	SLA	8	133036728	133102912	protein_coding	6503
ENSG00000155957	TMBIM4	12	66135846	66170027	protein_coding	51643
ENSG00000156006	NAT2	8	18391282	18401218	protein_coding	10
ENSG00000156150	ALX3	1	110059870	110070672	protein_coding	257
ENSG00000156282	CLDN17	21	30165565	30166805	protein_coding	26285
ENSG00000156284	CLDN8	21	30214006	30216097	protein_coding	9073
ENSG00000156298	TSPAN7	X	38561542	38688920	protein_coding	7102
ENSG00000156313	RPGR	X	38269163	38327544	protein_coding	6103
ENSG00000156486	KCNS2	8	98426958	98432853	protein_coding	3788
ENSG00000156575	PRG3	11	57376769	57381150	protein_coding	10394
ENSG00000156885	COX6A2	16	31427731	31428360	protein_coding	1339
ENSG00000156925	ZIC3	X	137566127	137577691	protein_coding	7547
ENSG00000156968	MPV17L	16	15395754	15413271	protein_coding	255027
ENSG00000156990	RPUSD3	3	9837849	9844602	protein_coding	285367
ENSG00000157005	SST	3	187668912	187670394	protein_coding	6750
ENSG00000157045	NTAN1	16	15037854	15056079	protein_coding	123803
ENSG00000157150	TIMP4	3	12153068	12158912	protein_coding	7079
ENSG00000157211	CDCP2	1	54132687	54153770	protein_coding	200008
ENSG00000157315	TMED6	16	69343250	69351786	protein_coding	146456
ENSG00000157578	LCA5L	21	39405728	39445805	protein_coding	150082
ENSG00000157999	ANKRD61	7	6031376	6036552	protein_coding	100310846
ENSG00000158301	GPRASP2	X	102712445	102717733	protein_coding	100528062
ENSG00000158411	MITD1	2	99161427	99181058	protein_coding	129531
ENSG00000158497	HMHB1	5	143812161	143820716	protein_coding	57824
ENSG00000158850	B4GALT3	1	161171310	161177968	protein_coding	8703
ENSG00000158874	APOA2	1	161222292	161223631	protein_coding	336
ENSG00000158901	WFDC8	20	45551153	45579326	protein_coding	90199
ENSG00000159079	CFAP298	21	32592079	32612603	protein_coding	56683
ENSG00000159182	PRAC1	17	48721719	48722518	protein_coding	84366
ENSG00000159228	CBR1	21	36069941	36073166	protein_coding	873
ENSG00000159248	GJD2	15	34751032	34754998	protein_coding	57369
ENSG00000159398	CES5A	16	55846154	55956031	protein_coding	221223
ENSG00000159450	TCHH	1	152106317	152115444	protein_coding	7062
ENSG00000159455	LCE2B	1	152686123	152687397	protein_coding	26239
ENSG00000159516	SPRR2G	1	153149582	153150890	protein_coding	6706
ENSG00000159763	PIP	7	143132077	143139739	protein_coding	5304
ENSG00000159885	ZNF222	19	44025342	44033110	protein_coding	7673
ENSG00000159915	ZNF233	19	44259880	44275317	protein_coding	353355
ENSG00000159921	GNE	9	36214441	36277042	protein_coding	10020
ENSG00000160062	ZBTB8A	1	32539427	32605941	protein_coding	653121
ENSG00000160180	TFF3	21	42311667	42315409	protein_coding	7033
ENSG00000160181	TFF2	21	42346357	42350997	protein_coding	7032
ENSG00000160318	CLDND2	19	51367098	51369003	protein_coding	125875
ENSG00000160339	FCN2	9	134880810	134887523	protein_coding	2220
ENSG00000160349	LCN1	9	135521438	135526540	protein_coding	3933
ENSG00000160396	HIPK4	19	40379271	40390181	protein_coding	147746
ENSG00000160401	CFAP157	9	127706988	127716002	protein_coding	286207
ENSG00000160408	ST6GALNAC6	9	127885321	127905408	protein_coding	30815
ENSG00000160783	PMF1	1	156212993	156240042	protein_coding	11243
ENSG00000160818	GPATCH4	1	156594301	156601496	protein_coding	54865
ENSG00000160862	AZGP1	7	99966720	99976042	protein_coding	563
ENSG00000160870	CYP3A7	7	99705036	99735196	protein_coding	1551
ENSG00000160882	CYP11B1	8	142872356	142879846	protein_coding	1584
ENSG00000160917	CPSF4	7	99438922	99457373	protein_coding	10898
ENSG00000160973	FOXH1	8	144473412	144475849	protein_coding	8928
ENSG00000160994	TEKTL1	19	15010726	15023276	protein_coding	126402
ENSG00000161281	COX7A1	19	36150922	36152449	protein_coding	1346
ENSG00000161544	CYGB	17	76527356	76551175	protein_coding	114757
ENSG00000161547	SRSF2	17	76734115	76737333	protein_coding	6427
ENSG00000161634	DCD	12	54644589	54648493	protein_coding	117159
ENSG00000161652	IZUMO2	19	50152548	50163281	protein_coding	126123
ENSG00000161807	OR7G1	19	9114828	9115763	protein_coding	125962
ENSG00000161849	KRT84	12	52377812	52385652	protein_coding	3890
ENSG00000161955	TNFSF13	17	7558292	7561608	protein_coding	8741
ENSG00000161970	RPL26	17	8377516	8383213	protein_coding	6154
ENSG00000161992	PRR35	16	560394	565529	protein_coding	146325
ENSG00000162009	SSTR5	16	1063867	1081454	protein_coding	6755
ENSG00000162039	MEIOB	16	1833986	1872178	protein_coding	254528
ENSG00000162040	HS3ST6	16	1911475	1918415	protein_coding	64711
ENSG00000162073	PAQR4	16	2969270	2973484	protein_coding	124222
ENSG00000162188	GNG3	11	62707676	62709201	protein_coding	2785
ENSG00000162344	FGF19	11	69698238	69704022	protein_coding	9965
ENSG00000162365	CYP4A22	1	47137435	47149727	protein_coding	284541
ENSG00000162373	BEND5	1	48727519	48776969	protein_coding	79656
ENSG00000162391	FAM151A	1	54609181	54623556	protein_coding	338094
ENSG00000162595	DIRAS3	1	68045886	68051717	protein_coding	9077
ENSG00000162621	LRRC53	1	74469376	74512611	protein_coding	105378803
ENSG00000162624	LHX8	1	75128434	75161533	protein_coding	431707
ENSG00000162627	SNX7	1	98661701	98760500	protein_coding	51375
ENSG00000162630	B3GALT2	1	193178730	193186613	protein_coding	8707
ENSG00000162727	OR2M5	1	248145148	248146086	protein_coding	127059
ENSG00000162728	KCNJ9	1	160081538	160090563	protein_coding	3765
ENSG00000162735	PEX19	1	160276807	160286348	protein_coding	5824
ENSG00000162757	C1orf74	1	209779208	209784559	protein_coding	148304
ENSG00000162891	IL20	1	206865623	206869223	protein_coding	50604
ENSG00000162951	LRRTM1	2	80288351	80304752	protein_coding	347730
ENSG00000162971	TYW5	2	199928913	199955736	protein_coding	129450
ENSG00000162981	LRATD1	2	14632700	14650814	protein_coding	151354
ENSG00000162992	NEUROD1	2	181668295	181680827	protein_coding	4760
ENSG00000163012	ZSWIM2	2	186827475	186849208	protein_coding	151112
ENSG00000163026	WDCP	2	24029347	24049575	protein_coding	80304
ENSG00000163046	ANKRD30BL	2	132147591	132257969	protein_coding	554226
ENSG00000163050	COQ8A	1	226940286	226987544	protein_coding	56997
ENSG00000163083	INHBB	2	120346136	120351803	protein_coding	3625
ENSG00000163093	BBS5	2	169479480	169506655	protein_coding	129880
ENSG00000163114	PDHA2	4	95840093	95841464	protein_coding	5161
ENSG00000163154	TNFAIP8L2	1	151156649	151159749	protein_coding	79626
ENSG00000163155	LYSMD1	1	151159748	151165948	protein_coding	388695
ENSG00000163202	LCE3D	1	152579381	152580516	protein_coding	84648
ENSG00000163206	SMCP	1	152878322	152885047	protein_coding	4184
ENSG00000163209	SPRR3	1	153001747	153003856	protein_coding	6707
ENSG00000163216	SPRR2D	1	153039732	153041931	protein_coding	6703
ENSG00000163218	PGLYRP4	1	153330120	153348841	protein_coding	57115
ENSG00000163221	S100A12	1	153373711	153375621	protein_coding	6283
ENSG00000163254	CRYGC	2	208128137	208129828	protein_coding	1420
ENSG00000163273	NPPC	2	231921809	231926396	protein_coding	4880
ENSG00000163283	ALPP	2	232378724	232382889	protein_coding	250
ENSG00000163286	ALPG	2	232406844	232410714	protein_coding	251
ENSG00000163295	ALPI	2	232456125	232460753	protein_coding	248
ENSG00000163352	LENEP	1	154993586	154994315	protein_coding	55891
ENSG00000163412	EIF4E3	3	71675414	71754773	protein_coding	317649
ENSG00000163424	TEX55	3	119146151	119160042	protein_coding	152405
ENSG00000163462	TRIM46	1	155173787	155184971	protein_coding	80128
ENSG00000163463	KRTCAP2	1	155169408	155173475	protein_coding	200185
ENSG00000163467	TSACC	1	156337314	156346995	protein_coding	128229
ENSG00000163499	CRYBA2	2	218990189	218993422	protein_coding	1412
ENSG00000163515	RETNLB	3	108743424	108757410	protein_coding	84666
ENSG00000163530	DPPA2	3	109293788	109316517	protein_coding	151871
ENSG00000163586	FABP1	2	88122982	88128062	protein_coding	2168
ENSG00000163611	SPICE1	3	113442718	113515187	protein_coding	152185
ENSG00000163623	NKX6-1	4	84491985	84499292	protein_coding	4825
ENSG00000163661	PTX3	3	157436850	157443633	protein_coding	5806
ENSG00000163673	DCLK3	3	36712421	36764553	protein_coding	85443
ENSG00000163702	IL17RC	3	9917074	9933630	protein_coding	84818
ENSG00000163703	CRELD1	3	9933793	9945413	protein_coding	78987
ENSG00000163734	CXCL3	4	74036589	74038807	protein_coding	2921
ENSG00000163736	PPBP	4	73986439	73988190	protein_coding	5473
ENSG00000163737	PF4	4	73980811	73982027	protein_coding	5196
ENSG00000163746	PLSCR2	3	146391421	146495991	protein_coding	57047
ENSG00000163815	CLEC3B	3	45001548	45036071	protein_coding	7123
ENSG00000163823	CCR1	3	46201711	46208313	protein_coding	1230
ENSG00000163825	RTP3	3	46494611	46500950	protein_coding	83597
ENSG00000163888	CAMK2N2	3	184259213	184261553	protein_coding	94032
ENSG00000163959	SLC51A	3	196211487	196243178	protein_coding	200931
ENSG00000164049	FBXW12	3	48372219	48401259	protein_coding	285231
ENSG00000164107	HAND2	4	173524969	173530229	protein_coding	9464
ENSG00000164112	SMIM43	4	121758881	121765427	protein_coding	132332
ENSG00000164129	NPY5R	4	163343892	163351934	protein_coding	4889
ENSG00000164161	HHIP	4	144646156	144745271	protein_coding	64399
ENSG00000164162	ANAPC10	4	144831908	145098541	protein_coding	10393
ENSG00000164185	ZNF474	5	122129546	122182658	protein_coding	133923
ENSG00000164220	F2RL2	5	76615482	76623413	protein_coding	2151
ENSG00000164294	GPX8	5	55160167	55167297	protein_coding	493869
ENSG00000164299	SPZ1	5	80319625	80321842	protein_coding	84654
ENSG00000164325	TMEM174	5	73173193	73175143	protein_coding	134288
ENSG00000164326	CARTPT	5	71719275	71721048	protein_coding	9607
ENSG00000164334	FAM170A	5	119629558	119635822	protein_coding	340069
ENSG00000164344	KLKB1	4	186226438	186258471	protein_coding	3818
ENSG00000164362	TERT	5	1253147	1295068	protein_coding	7015
ENSG00000164363	SLC6A18	5	1225381	1246189	protein_coding	348932
ENSG00000164379	FOXQ1	6	1312098	1314758	protein_coding	94234
ENSG00000164398	ACSL6	5	131949973	132012243	protein_coding	23305
ENSG00000164434	FABP7	6	122779716	122784074	protein_coding	2173
ENSG00000164451	CALHM4	6	116529013	116561127	protein_coding	221301
ENSG00000164465	DCBLD1	6	117453817	117569858	protein_coding	285761
ENSG00000164508	H2AC1	6	25723397	25726562	protein_coding	221613
ENSG00000164520	RAET1E	6	149883179	149898113	protein_coding	135250
ENSG00000164600	NEUROD6	7	31337465	31340726	protein_coding	63974
ENSG00000164645	TEX47	7	88794106	88795737	protein_coding	219557
ENSG00000164647	STEAP1	7	90154456	90164829	protein_coding	26872
ENSG00000164690	SHH	7	155799980	155812463	protein_coding	6469
ENSG00000164708	PGAM2	7	44062727	44065567	protein_coding	5224
ENSG00000164729	SLC35G3	17	35192520	35194393	protein_coding	146861
ENSG00000164736	SOX17	8	54457935	54460892	protein_coding	64321
ENSG00000164743	C8orf48	8	13566869	13568288	protein_coding	157773
ENSG00000164746	C7orf57	7	48035511	48061304	protein_coding	136288
ENSG00000164778	EN2	7	155458129	155464831	protein_coding	2020
ENSG00000164794	KCNV1	8	109963636	109975771	protein_coding	27012
ENSG00000164816	DEFA5	8	7055304	7056739	protein_coding	1670
ENSG00000164825	DEFB1	8	6870592	6877936	protein_coding	1672
ENSG00000164849	GPR146	7	1044546	1059261	protein_coding	115330
ENSG00000164850	GPER1	7	1082208	1093815	protein_coding	2852
ENSG00000164853	UNCX	7	1232872	1237326	protein_coding	340260
ENSG00000164898	FMC1	7	139339457	139346328	protein_coding	154791
ENSG00000164933	SLC25A32	8	103398635	103415189	protein_coding	81034
ENSG00000164934	DCAF13	8	103414714	103443453	protein_coding	25879
ENSG00000164935	DCSTAMP	8	104339087	104356689	protein_coding	81501
ENSG00000164938	TP53INP1	8	94925972	94949378	protein_coding	94241
ENSG00000165023	DIRAS2	9	90609832	90642862	protein_coding	54769
ENSG00000165059	PRKACG	9	69012504	69014113	protein_coding	5568
ENSG00000165060	FXN	9	69035751	69079076	protein_coding	2395
ENSG00000165076	PRSS37	7	141836300	141841487	protein_coding	136242
ENSG00000165131	LLCFC1	7	142939343	142940868	protein_coding	135927
ENSG00000165168	CYBB	X	37780018	37813461	protein_coding	1536
ENSG00000165169	DYNLT3	X	37836757	37847571	protein_coding	6990
ENSG00000165204	OR1K1	9	122800123	122801073	protein_coding	392392
ENSG00000165240	ATP7A	X	77910690	78050395	protein_coding	538
ENSG00000165269	AQP7	9	33383179	33402682	protein_coding	364
ENSG00000165275	TRMT10B	9	37753803	37778972	protein_coding	158234
ENSG00000165370	GPR101	X	137023929	137033995	protein_coding	83550
ENSG00000165376	CLDN2	X	106900164	106930861	protein_coding	9075
ENSG00000165383	LRRC18	10	48909480	48939840	protein_coding	474354
ENSG00000165389	SPTSSA	14	34432788	34462240	protein_coding	171546
ENSG00000165471	MBL2	10	52765380	52772784	protein_coding	4153
ENSG00000165490	DDIAS	11	82899975	82958277	protein_coding	220042
ENSG00000165507	DEPP1	10	44970981	44978809	protein_coding	11067
ENSG00000165509	MAGEC3	X	141838316	141897832	protein_coding	139081
ENSG00000165566	AMER2	13	25161679	25172288	protein_coding	219287
ENSG00000165583	SSX5	X	48186220	48196795	protein_coding	6758
ENSG00000165584	SSX3	X	48346427	48356707	protein_coding	10214
ENSG00000165588	OTX2	14	56799905	56816693	protein_coding	5015
ENSG00000165621	OXGR1	13	96985713	96994730	protein_coding	27199
ENSG00000165623	UCMA	10	13221766	13234374	protein_coding	221044
